id,name,theme,address,address_detail,lat,lng,description,main_menu,opening_hours,closed,phone,theme_category
KCLANPO23N000024639,돈내코원앙폭포,강,제주특별자치도 서귀포시 상효동  1463,돈내코로 137,33.30049679,126.5820042,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000024834,고마워토토,체험마을,제주특별자치도 제주시 애월읍 상귀리 152,고성북길 112,33.46981422,126.413086,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000025197,연동연대,유적지,제주특별자치도 서귀포시 서호동  25628,이어도로1066번길 45,33.24256789,126.52375,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000025303,우도동대공원,공원,제주특별자치도 제주시 우도면 연평리 317-1,정보없음,33.49729366,126.9683793,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000025331,한라산탐방로4,산,제주특별자치도 제주시 노형동  산20,1100로 2528-171,33.40692748,126.4980569,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000027340,플레이토피아,스포츠시설,제주특별자치도 서귀포시 색달동  333194,중문관광로72번길 35,33.24855967,126.4105842,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000027658,제주보타리자연농원,체험마을,제주특별자치도 제주시 애월읍 봉성리 1300,정보없음,33.39824117,126.3258454,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000028968,한담해안산책로,바다,제주특별자치도 제주시 애월읍 곽지리 1359,정보없음,33.45911457,126.3105926,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000030012,귤밭에콘테나,체험마을,제주특별자치도 제주시 조천읍 와산리 851-2,정보없음,33.49850776,126.6791841,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000030257,9.81파크,스포츠시설,제주특별자치도 제주시 애월읍 어음리 3916,천덕로 880-24,33.39001744,126.3662926,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000030261,서프라이즈테마파크,촬영지,제주특별자치도 제주시 조천읍 와흘리 2988,남조로 2243,33.46527964,126.6596289,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000030262,고흐의정원,미술관,제주특별자치도 서귀포시 성산읍 삼달리 1182,삼달신풍로 132,33.3733994,126.8437259,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000031268,왕복짚라인,스포츠시설,제주특별자치도 제주시 해안동  2109,해안마을북길 5월 14일,33.46486375,126.4534146,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000033866,소길리녹색농촌체험휴양마을,체험마을,제주특별자치도 제주시 애월읍 소길리 650-1,소길1길 15,33.44005419,126.379859,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000033867,동광리농촌체험마을,체험마을,제주특별자치도 서귀포시 안덕면 동광리 976,동광로 107,33.30667486,126.33705,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000034428,뽀로로&타요테마파크,테마파크,제주특별자치도 서귀포시 안덕면 상창리 79,병악로 269,33.30048422,126.3708118,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000034734,서중천탐방로,산,제주특별자치도 서귀포시 남원읍 한남리 1656,남한로420번길 64-23,33.31055189,126.7043906,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000035440,녹산로유채꽃도로,드라이브,제주특별자치도 서귀포시 표선면 가시리 산87-15,정보없음,33.39770803,126.7202046,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000035443,오라CC벚꽃길,드라이브,제주특별자치도 제주시 오라이동  264-1,정보없음,33.45443783,126.5125533,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000035495,주간명월,바다,제주특별자치도 제주시 우도면 연평리 산25,정보없음,33.49161473,126.961887,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000035505,지질트레일,산,제주특별자치도 서귀포시 성산읍 오조리 24838,오조로 30,33.45667446,126.9149233,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000036514,걸세악감귤체험농장,체험마을,제주특별자치도 서귀포시 남원읍 하례리 969,하례로 377,33.28010502,126.6207241,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000037117,제주동백수목원,공원,제주특별자치도 서귀포시 남원읍 위미리 927,정보없음,33.27496671,126.6780302,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000038372,윈드1947카트테마파크,스포츠시설,제주특별자치도 서귀포시 토평동  1799,토평공단로 78-27,33.28958201,126.5889748,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000038795,제주벚꽃길,드라이브,제주특별자치도 제주시 아라일동  358-2,정보없음,33.45894809,126.5576232,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000038866,도두동무지개해안도로,드라이브,제주특별자치도 제주시 도두일동  1734,정보없음,33.50954339,126.4731505,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000039448,고상돈로,드라이브,제주특별자치도 서귀포시 색달동  산1-2,정보없음,33.35812477,126.4630226,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000039449,헌마공신김만일로,유적지,제주특별자치도 서귀포시 남원읍 한남리 1002-1,정보없음,33.33556052,126.6887042,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000039450,호국영웅강승우로,유적지,제주특별자치도 서귀포시 성산읍 시흥리 271102,정보없음,33.47842079,126.9075203,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000039451,호국영웅김문성로,유적지,제주특별자치도 서귀포시 하효동  156-1,정보없음,33.26353799,126.615092,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000039653,수월봉지질트레일,산,제주특별자치도 제주시 한경면 고산리 3760,정보없음,33.29483169,126.1633358,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000039971,스누피가든,테마파크,제주특별자치도 제주시 구좌읍 송당리 147253,금백조로 930,33.4441142,126.7783667,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000040344,무민랜드제주,테마파크,제주특별자치도 서귀포시 안덕면 상천리 470-6,병악로 420,33.30656733,126.3818108,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000040406,제주도해안길,드라이브,제주특별자치도 제주시 한림읍 금능리 1600-3,정보없음,33.38825607,126.2224038,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000041032,동백포레스트,공원,제주특별자치도 서귀포시 남원읍 신례리 1767,생기악로 53-38,33.30031983,126.6362025,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000041341,제주탐나라공화국,테마파크,제주특별자치도 제주시 한림읍 금악리 29799,한창로 897,33.33402874,126.3260163,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000041365,장한철생가,고택,제주특별자치도 제주시 애월읍 애월리 2532,애월로1길 26,33.4624852,126.3099801,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000041666,한라산둘레길천아숲길,산,제주특별자치도 제주시 애월읍 봉성리 산1,정보없음,33.36510079,126.4464811,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000041676,천야계곡,강,제주특별자치도 제주시 애월읍 광령리 산184,정보없음,33.39642003,126.4592744,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000042385,토종흑염소목장,체험마을,제주특별자치도 서귀포시 남원읍 한남리 산14,정보없음,33.31983594,126.6584685,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000042475,곽지관광지,바다,제주특별자치도 제주시 애월읍 곽지리 1566,정보없음,33.44996996,126.3041395,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000042489,협재관광지,바다,제주특별자치도 제주시 한림읍 협재리 2450,정보없음,33.393434,126.2385161,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000042693,엉덩물계곡,강,제주특별자치도 서귀포시 색달동  542113,정보없음,33.24793077,126.4136802,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000042794,송훈파크,공원,제주특별자치도 제주시 애월읍 상가리 산106,상가목장길 84,33.39301619,126.3829278,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000042797,산방산유채꽃밭,공원,제주특별자치도 서귀포시 안덕면 사계리 495-2,정보없음,33.24346971,126.3056006,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000043167,노형수퍼마켓2,미술관,제주특별자치도 제주시 해안동  86565,노형로 89,33.46496202,126.455131,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000043260,제주전농로벚꽃거리,공원,제주특별자치도 제주시 삼도일동  1230,정보없음,33.50441962,126.5181578,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000044226,산양곶자왈,산,제주특별자치도 제주시 한경면 청수리 산6,정보없음,33.29659764,126.2517684,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000044227,답다니수국밭,공원,제주특별자치도 서귀포시 월평동  151-3,월평로50번길 17-34,33.24426799,126.4646764,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000044376,비밀의숲,공원,제주특별자치도 제주시 구좌읍 송당리 2172,정보없음,33.45401639,126.7551569,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000044389,안성리수국길,공원,제주특별자치도 서귀포시 대정읍 안성리 995-1,정보없음,33.26967524,126.2837784,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000044514,캐니언파크,테마파크,제주특별자치도 제주시 연동  281-20,삼무로 51,33.49023564,126.4922242,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000044515,태웃개,바다,제주특별자치도 서귀포시 남원읍 위미리 25569,태위로398번길 57,33.2703513,126.6911785,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000044729,신흥해수욕장,바다,제주특별자치도 제주시 조천읍 신흥리 731-13,정보없음,33.55169451,126.6486863,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000045243,성읍민속마을구경하는집,체험마을,제주특별자치도 서귀포시 표선면 성읍리 594-1,성읍정의현로 94,33.39085654,126.8010889,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000046160,훈데르트바서파크,테마파크,제주특별자치도 제주시 우도면 연평리 1706-1,우도해안길 Dec.32,33.493205,126.9561321,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000046161,서광동리곶자왈생태탐방로,산,제주특별자치도 서귀포시 안덕면 서광리 산6,정보없음,33.28201893,126.3361509,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000046276,한남시험림,산,제주특별자치도 서귀포시 남원읍 한남리 산3,서성로651번길 235,33.33619743,126.6470323,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000046372,이호테우말등대,바다,제주특별자치도 제주시 이호일동  375-43,정보없음,33.50184912,126.4520811,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000046485,상가리야자숲,공원,제주특별자치도 제주시 애월읍 상가리 536,고하상로 326,33.43944198,126.3584774,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000046576,나바론절벽,바다,제주특별자치도 제주시 추자면 영흥리 산26-1,정보없음,33.95624898,126.2936081,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000046670,황우지선녀탕,바다,제주특별자치도 서귀포시 서홍동  795-6,정보없음,33.2399795,126.5483319,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000046947,짱구네유채꽃밭,공원,제주특별자치도 서귀포시 성산읍 수산리 1021,정보없음,33.43960456,126.8787671,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000047178,제주청수리마을,체험마을,제주특별자치도 제주시 한경면 청수리 113-3,연명로 348,33.30227093,126.2590267,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000047413,대왕수천예래생태공원,공원,제주특별자치도 서귀포시 상예동  849,정보없음,33.24933513,126.3975336,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000047415,산양큰엉곶,산,제주특별자치도 제주시 한경면 청수리 956-6,연명로 179,33.29092813,126.2506443,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000047529,머체왓숲길,산,제주특별자치도 서귀포시 남원읍 한남리 1622-3,서성로 755,33.33054354,126.6738641,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000047851,오저여,바다,제주특별자치도 제주시 구좌읍 행원리 1-91,정보없음,33.5611065,126.8150093,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000047856,하도해녀체험마을,체험마을,제주특별자치도 제주시 구좌읍 하도리 45952,해맞이해안로 1897-27,33.52003684,126.9040565,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000047896,제주양떼목장,체험마을,제주특별자치도 제주시 애월읍 납읍리 114,도치돌길 289-13,33.41115857,126.3653761,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000048104,코난해변,바다,제주특별자치도 제주시 구좌읍 행원리 575-6,정보없음,33.55752396,126.8111767,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000048339,귤의정원바령,체험마을,제주특별자치도 제주시 조천읍 선흘리 1396,선흘남3길 87,33.50538572,126.7060517,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000048609,제주어른이집,체험마을,제주특별자치도 제주시 구좌읍 김녕리 2540,김녕로4길 30,33.55269457,126.7439418,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000048610,탐라신들의고향,유적지,제주특별자치도 제주시 조천읍 선흘리 1818,선교로 474,33.46337558,126.7099651,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000048612,북촌환해장성,바다,제주특별자치도 제주시 조천읍 북촌리 ,정보없음,33.55018472,126.6904397,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000049375,제주올리브스탠다드,체험마을,제주특별자치도 서귀포시 대정읍 안성리 693-2,평화로89번길 99,33.26573167,126.2884865,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000049566,런닝맨,테마파크,제주특별자치도 서귀포시 색달동  2629,중문관광로 42,33.25494658,126.408922,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000050284,제주보롬왓,공원,제주특별자치도 서귀포시 표선면 성읍리 485500,번영로 2350-104,33.41355741,126.7524733,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000050301,제주민속촌,체험마을,제주특별자치도 서귀포시 표선면 표선리 14611,민속해안로 631-34,33.32420476,126.8410477,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000050941,닭머르해안길,바다,제주특별자치도 제주시 조천읍 신촌리 4005,신촌9길 14,33.53683912,126.6173751,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000050943,따라비오름,산,제주특별자치도 서귀포시 표선면 가시리 산63,정보없음,33.38870738,126.7528953,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000051133,북촌리등명대,바다,제주특별자치도 제주시 조천읍 북촌리 1363-1,북촌7길 37,33.55123094,126.6932721,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000004272,귤향체험농원,체험마을,제주특별자치도 서귀포시 성산읍 수산리 279-7,정보없음,33.44432801,126.8928465,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004282,대일관광농원,체험마을,제주특별자치도 제주시 애월읍 광령리 1477-1,무수천길 77,33.46423282,126.443564,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004323,삼다감귤,체험마을,제주특별자치도 서귀포시 하효동  753,효돈순환로 296,33.25966246,126.614813,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004325,삼정관광농원,체험마을,제주특별자치도 제주시 구좌읍 한동리 1247,일주동로 Mar.63,33.53759684,126.8313356,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004362,어멍아방잔치마을,체험마을,제주특별자치도 서귀포시 성산읍 신풍리 500-1,신풍하동로 39,33.36188103,126.8406845,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004593,산방산랜드,테마파크,제주특별자치도 서귀포시 안덕면 사계리 117-2,정보없음,33.23382318,126.3117118,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004701,가마해안도로,드라이브,제주특별자치도 서귀포시 표선면 세화리 171-1,정보없음,33.30486274,126.8108962,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000004703,고산해안도로,드라이브,제주특별자치도 제주시 한경면 고산리 640332,노을해안로 1032-20,33.30629136,126.1642073,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000004738,하원동탐라왕자묘,유적지,제주특별자치도 서귀포시 하원동  13,정보없음,33.27775928,126.4712233,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000004747,제주민속관광타운,체험마을,제주특별자치도 제주시 일도이동  837-20,신산로 82,33.50576654,126.5342559,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000004756,하늘여행행글라이더,스포츠시설 ,제주특별자치도 서귀포시 안덕면 서광리 775,중산간서로 1877,33.28871324,126.3220846,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000005418,마라도잠수함,스포츠시설 ,제주특별자치도 서귀포시 안덕면 사계리 2147-32,형제해안로 13,33.22807644,126.3053907,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000005419,더마파크,테마파크,제주특별자치도 제주시 한림읍 월림리 2364,월림7길 155,33.354272,126.2431023,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000005420,제주아트랜드,테마파크,제주특별자치도 제주시 구좌읍 송당리 315571,번영로 2172-80,33.42343839,126.7434082,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000005622,관음사,사찰,제주특별자치도 제주시 오등동  산180-3,산록북로 588,33.42219331,126.5495077,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000005628,제주올레1,산책,제주특별자치도 서귀포시 성산읍 시흥리 1214-4,시흥상동로 113,33.47847921,126.8959676,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005629,제주올레2,산책,제주특별자치도 서귀포시 성산읍 고성리 224-1,일출로 88-19,33.45185012,126.9239448,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005630,제주올레3,산책,제주특별자치도 서귀포시 성산읍 온평리 1001-2,정보없음,33.40235453,126.9027068,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005631,제주올레4,산책,제주특별자치도 서귀포시 표선면 표선리 14885,민속해안로 566-1,33.32522716,126.8448381,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005632,제주올레5,산책,제주특별자치도 서귀포시 남원읍 남원리 128-6,정보없음,33.27753511,126.7182113,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005633,제주올레6,산책,제주특별자치도 서귀포시 하효동  995,쇠소깍로 128,33.25225994,126.6230527,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005634,제주올레7,산책,제주특별자치도 서귀포시 서홍동  784-3,남성로 56,33.24105508,126.5463899,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005635,제주올레8,산책,제주특별자치도 서귀포시 월평동  671-1,말질로 471,33.23485333,126.4631506,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005636,제주올레9,산책,제주특별자치도 서귀포시 안덕면 감산리 982-3,정보없음,33.237191,126.3614788,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005637,제주올레10,산책,제주특별자치도 서귀포시 안덕면 화순리 823,화순중앙로 132,33.24049677,126.3348349,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005638,제주올레11,산책,제주특별자치도 서귀포시 대정읍 하모리 694,최남단해안로 69,33.21429828,126.252713,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000005639,제주올레12,산책,제주특별자치도 서귀포시 대정읍 무릉리 595-1,정보없음,33.27352589,126.2361333,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형 
KCLANPO23N000006211,제주라프,스포츠시설,제주특별자치도 제주시 조천읍 선흘리 600-6,선교로 115-1,33.48675906,126.7069304,정보없음,정보없음,정보없음,정보없음,정보없음,액티비티형
KCLANPO23N000006751,종달리전망대,바다,제주특별자치도 제주시 구좌읍 종달리 451-5,정보없음,33.50308776,126.9130483,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000007737,태양을삼켜라세트장,촬영지,제주특별자치도 서귀포시 남원읍 위미리 산68-8,정보없음,33.32064622,126.6421255,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000007741,제주올레13,산책,제주특별자치도 제주시 한경면 용수리 855247,정보없음,33.32326312,126.1672897,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000007742,제주올레14,산책,제주특별자치도 제주시 한경면 저지리 1863-1,중산간서로 3675,33.33252218,126.2557382,정보없음,정보없음,정보없음,정보없음,정보없음,자연/경치형
KCLANPO23N000009816,두모연대,유적지,제주특별자치도 제주시 한경면 두모리 2605,정보없음,33.35751337,126.1818474,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009817,귀덕연대,유적지,제주특별자치도 제주시 한림읍 귀덕리 1118,귀덕14길 5월 14일,33.44203096,126.2934734,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009818,최영장군사당,유적지,제주특별자치도 제주시 추자면 대서리 368,정보없음,33.96514778,126.2954202,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009819,곽지패총,유적지,제주특별자치도 제주시 애월읍 곽지리 52232,정보없음,33.44599436,126.3070748,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009820,애월연대,유적지,제주특별자치도 제주시 애월읍 애월리 1975,정보없음,33.46565729,126.3130605,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009821,납읍난대림지대,유적지,제주특별자치도 제주시 애월읍 납읍리 1457-1,정보없음,33.43433437,126.3302605,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009822,남두연대,유적지,제주특별자치도 제주시 애월읍 신엄리 321415,정보없음,33.4792219,126.3584559,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009823,당포연대,유적지,제주특별자치도 서귀포시 하예동  1729,정보없음,33.23411624,126.3766079,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009824,대포연대,유적지,제주특별자치도 서귀포시 대포동  2519,정보없음,33.2365913,126.4318165,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009825,선사무덤,유적지,제주특별자치도 제주시 용담이동  741,정보없음,33.50302597,126.5026643,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
KCLANPO23N000009826,서귀포층의패류화석,유적지,제주특별자치도 서귀포시 서홍동  707,남성중로 43,33.23979221,126.5582441,정보없음,정보없음,정보없음,정보없음,정보없음,역사/문화형
